sample_name,file_name,genome,species_name,species_id,assay,cell_line,target,data_source,file_acc,provided_format_type,description,size,id
encode_6179,ENCFF790ZAQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,XRCC5,ENCODE,ENCFF790ZAQ,narrowPeak,XRCC5 TF ChIP-seq on human HepG2,566888,86467578e067a5455fddc34db632c689
encode_6180,ENCFF835OBQ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,hepatocyte,H3K4me2,ENCODE,ENCFF835OBQ,narrowPeak,H3K4me2 Histone ChIP-seq on human hepatocyte,2467545,d2acfb5deef6d852508c52a3b9bd35c7
encode_6181,ENCFF592GIE.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,hepatocyte,H3K4me2,ENCODE,ENCFF592GIE,narrowPeak,H3K4me2 Histone ChIP-seq on human hepatocyte,2456276,0ab2b7d1e99aa0fb2afa86e8d9fa1b6d
encode_6182,ENCFF773GYW.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,hepatocyte,H3K4me2,ENCODE,ENCFF773GYW,narrowPeak,H3K4me2 Histone ChIP-seq on human hepatocyte,1733775,72630e72cc82b6c6fb79df5a9f686ce7
encode_6183,ENCFF830XSU.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,hepatocyte,H3K4me2,ENCODE,ENCFF830XSU,narrowPeak,H3K4me2 Histone ChIP-seq on human hepatocyte,2431170,c36cf13d561615f6360dd74a36d0aa97
encode_6184,ENCFF105NCA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ELF4,ENCODE,ENCFF105NCA,narrowPeak,ELF4 TF ChIP-seq on human K562,6603415,4830e7f362914f688376b9b04583d5c9
encode_6185,ENCFF870UGO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ELF4,ENCODE,ENCFF870UGO,narrowPeak,ELF4 TF ChIP-seq on human K562,6390404,694c55719876040dcbf0dae0127d4d64
encode_6186,ENCFF114RXP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ELF4,ENCODE,ENCFF114RXP,narrowPeak,ELF4 TF ChIP-seq on human K562,7176379,748b665964163894cf4d486e5464ed35
encode_6187,ENCFF136UPB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ELF4,ENCODE,ENCFF136UPB,narrowPeak,ELF4 TF ChIP-seq on human K562,321165,48159ce5c51abd6f4f7097d431bfd17f
encode_6188,ENCFF539SXG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ELF4,ENCODE,ENCFF539SXG,narrowPeak,ELF4 TF ChIP-seq on human K562,372701,447a35528a7667f2871af8e78828beaa
encode_6190,ENCFF186JCD.bed.gz,hg38,Homo sapiens,9606,DNase-seq,brain pericyte,,ENCODE,ENCFF186JCD,broadPeak,DNase-seq on human brain pericyte,1225287,402a084802412a23ed774090f94a0f81
encode_6191,ENCFF867BKX.bed.gz,hg38,Homo sapiens,9606,DNase-seq,brain pericyte,,ENCODE,ENCFF867BKX,narrowPeak,DNase-seq on human brain pericyte,799246,d30295f44b76f5c8f7b89eb601344cdb
encode_6192,ENCFF397BIQ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,brain pericyte,,ENCODE,ENCFF397BIQ,broadPeak,DNase-seq on human brain pericyte,1057906,d9e722e5775b67667b25eede54d911a8
encode_6193,ENCFF702ROS.bed.gz,hg38,Homo sapiens,9606,DNase-seq,brain pericyte,,ENCODE,ENCFF702ROS,narrowPeak,DNase-seq on human brain pericyte,744590,990552132ba63d8cca27e44c74dd18f2
encode_6194,ENCFF823BTK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,brain pericyte,,ENCODE,ENCFF823BTK,broadPeak,DNase-seq on human brain pericyte,1212808,a9d5bb7e8f37f7a00bfea27d12771622
encode_6195,ENCFF630OEM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,brain pericyte,,ENCODE,ENCFF630OEM,narrowPeak,DNase-seq on human brain pericyte,801038,ea99ea64504bcbc6f366170eb315fa6d
encode_6196,ENCFF641CHY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,mammary epithelial cell,CTCF,ENCODE,ENCFF641CHY,narrowPeak,CTCF TF ChIP-seq on human mammary epithelial cell,4562835,af6c83eae4fe3ed72ee677f44f6ec129
encode_6197,ENCFF273BYG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,mammary epithelial cell,CTCF,ENCODE,ENCFF273BYG,narrowPeak,CTCF TF ChIP-seq on human mammary epithelial cell,3878316,a1ecee926d3b8471d9b0175fb715e945
encode_6198,ENCFF846KPK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,mammary epithelial cell,CTCF,ENCODE,ENCFF846KPK,narrowPeak,CTCF TF ChIP-seq on human mammary epithelial cell,1570001,04841d0b43d74bd3e6a7069af76f35e1
encode_6199,ENCFF505MGI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,mammary epithelial cell,CTCF,ENCODE,ENCFF505MGI,narrowPeak,CTCF TF ChIP-seq on human mammary epithelial cell,596244,67d5cadfd37906afa1dbd1a2a9b9cb6c
encode_6200,ENCFF207ZRI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,mammary epithelial cell,CTCF,ENCODE,ENCFF207ZRI,narrowPeak,CTCF TF ChIP-seq on human mammary epithelial cell,545595,08f31fccc46c6b5e2e460919e9037ba4
encode_6201,ENCFF902NGI.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,stomach,H3K9me3,ENCODE,ENCFF902NGI,narrowPeak,H3K9me3 Histone ChIP-seq on human stomach,2673200,1eb197ec3bc44c2883621e7801afe799
encode_6202,ENCFF352NKF.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,stomach,H3K9me3,ENCODE,ENCFF352NKF,narrowPeak,H3K9me3 Histone ChIP-seq on human stomach,1210815,03561bfc92f3f7f4e30f0628b7b3aa4a
encode_6203,ENCFF975SBX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,Peyer's patch,CTCF,ENCODE,ENCFF975SBX,narrowPeak,CTCF TF ChIP-seq on human Peyer's patch,6421941,62037bcecfc69973bae6d2dbffe221b5
encode_6204,ENCFF486UBE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,Peyer's patch,CTCF,ENCODE,ENCFF486UBE,narrowPeak,CTCF TF ChIP-seq on human Peyer's patch,814985,310e5f9493ea4f1f177611fbd60fa543
encode_6206,ENCFF870YQM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF870YQM,broadPeak,DNase-seq on human neural progenitor cell,4024130,6d13dbde112afa2996f6c27def5ec30f
encode_6207,ENCFF699MIZ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF699MIZ,narrowPeak,DNase-seq on human neural progenitor cell,2927189,54ddf183838ef8cd4ecba9eabdd0d810
encode_6209,ENCFF720WYN.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF720WYN,broadPeak,DNase-seq on human neural progenitor cell,3212645,f4ff42771f75a0906a34cdd826775eec
encode_6210,ENCFF832JUL.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF832JUL,narrowPeak,DNase-seq on human neural progenitor cell,2322724,9e19334c31deb24a65f3a93de33d1bd7
encode_6211,ENCFF096WTV.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF096WTV,narrowPeak,DNase-seq on human neural progenitor cell,2328129,98daf1740cd167c7a2b067a22f758230
encode_6212,ENCFF608EIH.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF608EIH,broadPeak,DNase-seq on human neural progenitor cell,3939454,9ae3080622f220a3bfa0900d6a33ffd2
encode_6213,ENCFF832ZAR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF832ZAR,narrowPeak,DNase-seq on human neural progenitor cell,2931083,fc2c574ccb4fc07b639a8e2d5f305e78
encode_6214,ENCFF287HWC.bed.gz,hg38,Homo sapiens,9606,DNase-seq,neural progenitor cell,,ENCODE,ENCFF287HWC,broadPeak,DNase-seq on human neural progenitor cell,3157789,e8e66ef40ad60247ea9d0fbd49a4c1b3
encode_6215,ENCFF615JVS.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,esophagus muscularis mucosa,H3K27me3,ENCODE,ENCFF615JVS,narrowPeak,H3K27me3 Histone ChIP-seq on human esophagus muscularis mucosa,1790036,f86c9ba0bf6604d5e31f977e44f07d62
encode_6216,ENCFF109HMH.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,esophagus muscularis mucosa,H3K27me3,ENCODE,ENCFF109HMH,narrowPeak,H3K27me3 Histone ChIP-seq on human esophagus muscularis mucosa,284701,cb1ebb6d34f7077398a7467a95f739a8
encode_6217,ENCFF867NYH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,JUNB,ENCODE,ENCFF867NYH,narrowPeak,JUNB TF ChIP-seq on human K562,6694469,ce238837db04f948722b794a622538c3
encode_6218,ENCFF529CTW.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,JUNB,ENCODE,ENCFF529CTW,narrowPeak,JUNB TF ChIP-seq on human K562,59369,e8e52d3616fd1381c90f0f0c08e6693b
encode_6219,ENCFF736LSP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,JUNB,ENCODE,ENCFF736LSP,narrowPeak,JUNB TF ChIP-seq on human K562,5584155,08427464c2ff03cf8e50225a9917d886
encode_6220,ENCFF953QWL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,JUNB,ENCODE,ENCFF953QWL,narrowPeak,JUNB TF ChIP-seq on human K562,5515829,1d095c69fbc12225348adf09e5de71c6
encode_6221,ENCFF739XTO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,JUNB,ENCODE,ENCFF739XTO,narrowPeak,JUNB TF ChIP-seq on human K562,92277,373acdce16a8d32f13c0212a99ad79e0
encode_6222,ENCFF157SQN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,RUNX1,ENCODE,ENCFF157SQN,narrowPeak,RUNX1 TF ChIP-seq on human K562,5841730,7fc387afa67b7f19e75fd68e9b352d01
encode_6223,ENCFF246VDU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,RUNX1,ENCODE,ENCFF246VDU,narrowPeak,RUNX1 TF ChIP-seq on human K562,5331491,738d5aa97985fe1f57b8c549aff0a21d
encode_6224,ENCFF560AQD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,RUNX1,ENCODE,ENCFF560AQD,narrowPeak,RUNX1 TF ChIP-seq on human K562,6903840,8e0cd6b5f4aeda2239d3f3020b36fa79
encode_6225,ENCFF049YPY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,RUNX1,ENCODE,ENCFF049YPY,narrowPeak,RUNX1 TF ChIP-seq on human K562,56619,b7d1d03a80c53dcd58d5ef0d219d2002
encode_6226,ENCFF091MQJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,RUNX1,ENCODE,ENCFF091MQJ,narrowPeak,RUNX1 TF ChIP-seq on human K562,66220,9ffffcee8b4a276770059d28ab591198
encode_6227,ENCFF591BIY.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,NCI-H929,H3K79me2,ENCODE,ENCFF591BIY,narrowPeak,H3K79me2 Histone ChIP-seq on human NCI-H929,2302091,7d3bd3b0134f55d2ce6d8dd3cf7d5391
encode_6228,ENCFF715GVA.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,NCI-H929,H3K79me2,ENCODE,ENCFF715GVA,narrowPeak,H3K79me2 Histone ChIP-seq on human NCI-H929,1815778,c4ebc02b0c3ae9d15ba6a5f5b81b9a1c
encode_6229,ENCFF541KIP.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,NCI-H929,H3K79me2,ENCODE,ENCFF541KIP,narrowPeak,H3K79me2 Histone ChIP-seq on human NCI-H929,1883978,fab964973689808890c25fa529262658
encode_6230,ENCFF470XWC.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,NCI-H929,H3K79me2,ENCODE,ENCFF470XWC,narrowPeak,H3K79me2 Histone ChIP-seq on human NCI-H929,1745586,878aa0f1e7f23585e8cbfdbc4dc61ca5
encode_6231,ENCFF700XUG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZNF3,ENCODE,ENCFF700XUG,narrowPeak,ZNF3 TF ChIP-seq on human HepG2,5928637,0f2d13d87ec9569b2f67323a9db09e9c
encode_6232,ENCFF755JSV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZNF3,ENCODE,ENCFF755JSV,narrowPeak,ZNF3 TF ChIP-seq on human HepG2,6029841,4e71dd4f141a81b1c6c8176d7612ca84
encode_6233,ENCFF471LSV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZNF3,ENCODE,ENCFF471LSV,narrowPeak,ZNF3 TF ChIP-seq on human HepG2,6688821,4cc0032f5d63febfe4986098fd6befa5
encode_6234,ENCFF113GDJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZNF3,ENCODE,ENCFF113GDJ,narrowPeak,ZNF3 TF ChIP-seq on human HepG2,141899,f92e43ce693456c1254527ceaa6bd3af
encode_6235,ENCFF845MDX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZNF3,ENCODE,ENCFF845MDX,narrowPeak,ZNF3 TF ChIP-seq on human HepG2,161009,61b1833b549beb07df813009f2996153
encode_6237,ENCFF976CWT.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF976CWT,broadPeak,DNase-seq on human trophoblast cell,4659610,b9782bf475d62a845070f1b97f0d8d14
encode_6238,ENCFF020KUI.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF020KUI,narrowPeak,DNase-seq on human trophoblast cell,3179581,182b77fc4b9020e200cd31ce3652dd83
encode_6240,ENCFF450PQO.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF450PQO,broadPeak,DNase-seq on human trophoblast cell,5827884,b19f2d61212dbe774db089cf662dbf95
encode_6241,ENCFF929ZRA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF929ZRA,narrowPeak,DNase-seq on human trophoblast cell,4294541,d2647a29f4a6d7d5564dcb8145f3ad40
encode_6242,ENCFF374KSF.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF374KSF,broadPeak,DNase-seq on human trophoblast cell,4095223,e306aad194bc9bdd7a585c98976c6dc6
encode_6243,ENCFF238SPA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF238SPA,narrowPeak,DNase-seq on human trophoblast cell,3113964,8fa9792a24150fff0742ce1dacef16f5
encode_6244,ENCFF699IYG.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF699IYG,narrowPeak,DNase-seq on human trophoblast cell,4266336,3749b95dc972b6c42411457c54a4ffd5
encode_6245,ENCFF829UBE.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF829UBE,broadPeak,DNase-seq on human trophoblast cell,5216971,f500eab9fa8ebda0560015229a7d521a
encode_6246,ENCFF133PWR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF133PWR,broadPeak,DNase-seq on human trophoblast cell,4586243,ccd9c5ab824e7c2e19ef4ced595487ab
encode_6247,ENCFF218POQ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF218POQ,narrowPeak,DNase-seq on human trophoblast cell,3183559,8963ad6ad12c2fd7998bab650c01d13c
encode_6248,ENCFF632JSA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF632JSA,narrowPeak,DNase-seq on human trophoblast cell,4301348,57e7dd6eb793ba1b949d5d5c494012bc
encode_6249,ENCFF864LMF.bed.gz,hg38,Homo sapiens,9606,DNase-seq,trophoblast cell,,ENCODE,ENCFF864LMF,broadPeak,DNase-seq on human trophoblast cell,5604327,2b68ee79cee6a757df511d8fbdb389b7
encode_6250,ENCFF598KIH.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,neutrophil,H3K4me1,ENCODE,ENCFF598KIH,narrowPeak,H3K4me1 Histone ChIP-seq on human neutrophil,1927691,862576dd2c298fe8c0396be275b3f971
encode_6251,ENCFF448FFR.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,neutrophil,H3K4me1,ENCODE,ENCFF448FFR,narrowPeak,H3K4me1 Histone ChIP-seq on human neutrophil,2453534,aa5c9c73f53e2a71580d955a76406f7d
encode_6252,ENCFF078QDK.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,neutrophil,H3K4me1,ENCODE,ENCFF078QDK,narrowPeak,H3K4me1 Histone ChIP-seq on human neutrophil,2123645,7d3a2a0a2068a71788e7339b70578ab1
encode_6253,ENCFF433KCX.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,neutrophil,H3K4me1,ENCODE,ENCFF433KCX,narrowPeak,H3K4me1 Histone ChIP-seq on human neutrophil,2249798,eedcf90e10e889ff810d9ce10b0cbd16
encode_6254,ENCFF374RIS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ASH1L,ENCODE,ENCFF374RIS,narrowPeak,ASH1L TF ChIP-seq on human K562,6409839,44919e1c29fae42e000e4a65aa86407f
encode_6255,ENCFF464TCJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ASH1L,ENCODE,ENCFF464TCJ,narrowPeak,ASH1L TF ChIP-seq on human K562,7244753,bf47b1b8e3e90910b163a5448e41bac3
encode_6256,ENCFF637FJI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ASH1L,ENCODE,ENCFF637FJI,narrowPeak,ASH1L TF ChIP-seq on human K562,7274822,14f6628ca2ac73f3f6970fb0b6618886
encode_6257,ENCFF151TIK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ASH1L,ENCODE,ENCFF151TIK,narrowPeak,ASH1L TF ChIP-seq on human K562,86407,f8112c75387fa623eaf8691706212afa
encode_6258,ENCFF958YSG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ASH1L,ENCODE,ENCFF958YSG,narrowPeak,ASH1L TF ChIP-seq on human K562,150230,c949b10a23734bcd2afe891ce940053e
encode_6259,ENCFF597NVR.bed.gz,hg38,Homo sapiens,9606,eCLIP,K562,UPF1,ENCODE,ENCFF597NVR,narrowPeak,UPF1 eCLIP on human K562,323361,bff9b3aa4c99c3e1f14039698d82fbf0
encode_6260,ENCFF518MSP.bed.gz,hg38,Homo sapiens,9606,eCLIP,K562,UPF1,ENCODE,ENCFF518MSP,narrowPeak,UPF1 eCLIP on human K562,1189346,5b712ae74c85d7a8ea6d0fce6aa1179d
encode_6261,ENCFF707BGL.bed.gz,hg38,Homo sapiens,9606,eCLIP,K562,UPF1,ENCODE,ENCFF707BGL,narrowPeak,UPF1 eCLIP on human K562,1446317,bb56660011a73f82925494c036821434
encode_6262,ENCFF287ZYU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,liver,JUND,ENCODE,ENCFF287ZYU,narrowPeak,JUND TF ChIP-seq on human liver,6372060,e8eba6e6f64e04c699a6c9407c99e51d
encode_6263,ENCFF711DHZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,liver,JUND,ENCODE,ENCFF711DHZ,narrowPeak,JUND TF ChIP-seq on human liver,6505930,2e4e13a3e675f36844d987b0a01964a9
encode_6264,ENCFF851EKF.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,liver,JUND,ENCODE,ENCFF851EKF,narrowPeak,JUND TF ChIP-seq on human liver,6937787,17aded2a469f64d76d034215285e20c9
encode_6265,ENCFF032ACV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,liver,JUND,ENCODE,ENCFF032ACV,narrowPeak,JUND TF ChIP-seq on human liver,290972,6831fd5347c990776093eb9f212dfefe
encode_6266,ENCFF420PED.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,liver,JUND,ENCODE,ENCFF420PED,narrowPeak,JUND TF ChIP-seq on human liver,395502,8eee852c18345c3dbad76a8e4f0fdbb2
encode_6267,ENCFF795HTV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZFHX2,ENCODE,ENCFF795HTV,narrowPeak,ZFHX2 TF ChIP-seq on human HEK293,7299943,9a5bedb373f325c9fedb734d45a6f1b2
encode_6268,ENCFF989EPZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZFHX2,ENCODE,ENCFF989EPZ,narrowPeak,ZFHX2 TF ChIP-seq on human HEK293,7118525,774f615591b7c60933ec1bac6e66feac
encode_6269,ENCFF663WST.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZFHX2,ENCODE,ENCFF663WST,narrowPeak,ZFHX2 TF ChIP-seq on human HEK293,7085554,386ed4c82d15aae74353a1f5eef6ef64
encode_6270,ENCFF175UAG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZFHX2,ENCODE,ENCFF175UAG,narrowPeak,ZFHX2 TF ChIP-seq on human HEK293,1204993,356107a34879aca8c7a46f3eee2ab482
encode_6271,ENCFF887HRY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZFHX2,ENCODE,ENCFF887HRY,narrowPeak,ZFHX2 TF ChIP-seq on human HEK293,1164365,4c5f61590f243dc4f57c70d21982c3e5
encode_6272,ENCFF222TPO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,POLR2B,ENCODE,ENCFF222TPO,narrowPeak,POLR2B TF ChIP-seq on human K562,7026204,5bc4733e139491a2181b217206bfbad3
encode_6273,ENCFF614AUL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,POLR2B,ENCODE,ENCFF614AUL,narrowPeak,POLR2B TF ChIP-seq on human K562,6943742,8a69df6545abb89cc375d4b8840ec17b
encode_6274,ENCFF269WRB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,POLR2B,ENCODE,ENCFF269WRB,narrowPeak,POLR2B TF ChIP-seq on human K562,7176619,65030e653c0f60d20eb071213407879c
encode_6275,ENCFF779AZS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,POLR2B,ENCODE,ENCFF779AZS,narrowPeak,POLR2B TF ChIP-seq on human K562,337019,85b5157fedce4373dd32c885f262c4a7
encode_6276,ENCFF078TXM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,POLR2B,ENCODE,ENCFF078TXM,narrowPeak,POLR2B TF ChIP-seq on human K562,374704,6bd751ead684a1c0b370deccf0fb54eb
encode_6277,ENCFF956WZV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,TFDP1,ENCODE,ENCFF956WZV,narrowPeak,TFDP1 TF ChIP-seq on human HepG2,6080429,bd044a0323bc367ffce0d4578e4b4f2c
encode_6278,ENCFF009MGI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,TFDP1,ENCODE,ENCFF009MGI,narrowPeak,TFDP1 TF ChIP-seq on human HepG2,5148837,ce1fa60ef87bf282dc2651307a9fe080
encode_6279,ENCFF542BIN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,TFDP1,ENCODE,ENCFF542BIN,narrowPeak,TFDP1 TF ChIP-seq on human HepG2,6622389,1abd35cf6ea266824c9dcec96053e72b
encode_6280,ENCFF043KKC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,TFDP1,ENCODE,ENCFF043KKC,narrowPeak,TFDP1 TF ChIP-seq on human HepG2,235875,cf2a57e48bcdf70605698775a866b686
encode_6281,ENCFF245GRN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,TFDP1,ENCODE,ENCFF245GRN,narrowPeak,TFDP1 TF ChIP-seq on human HepG2,401829,566498fa98472d54b905acc65966fd85
encode_6282,ENCFF808YSX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF155,ENCODE,ENCFF808YSX,narrowPeak,ZNF155 TF ChIP-seq on human HEK293,6297494,7130a80fb7e431d4f15273e1518698e2
encode_6283,ENCFF919GOP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF155,ENCODE,ENCFF919GOP,narrowPeak,ZNF155 TF ChIP-seq on human HEK293,6549846,2a1c85827c4166af605707a83bdc22db
encode_6284,ENCFF382NNJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF155,ENCODE,ENCFF382NNJ,narrowPeak,ZNF155 TF ChIP-seq on human HEK293,7131882,3fc85c19f31b97c6be1292b0f6649b13
encode_6285,ENCFF863PQR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF155,ENCODE,ENCFF863PQR,narrowPeak,ZNF155 TF ChIP-seq on human HEK293,16145,4d02114e2a337f1331d43528a91c0437
encode_6286,ENCFF091JWQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF155,ENCODE,ENCFF091JWQ,narrowPeak,ZNF155 TF ChIP-seq on human HEK293,30153,ed698f5f4464e1b5fa841b7313e3ab29
encode_6287,ENCFF432VPR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB25,ENCODE,ENCFF432VPR,narrowPeak,ZBTB25 TF ChIP-seq on human HepG2,6701372,40ae5a725ce7424802e71c03ff99bcf6
encode_6288,ENCFF137BMC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB25,ENCODE,ENCFF137BMC,narrowPeak,ZBTB25 TF ChIP-seq on human HepG2,6437068,25cd07fb5bfd966066c90005b473a894
encode_6289,ENCFF485CYI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB25,ENCODE,ENCFF485CYI,narrowPeak,ZBTB25 TF ChIP-seq on human HepG2,7043358,98a716da1d6104f91b6fe04621e51972
encode_6290,ENCFF931ILD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB25,ENCODE,ENCFF931ILD,narrowPeak,ZBTB25 TF ChIP-seq on human HepG2,325139,71d65bcfb030d4a623b01e1e0da1ba59
encode_6291,ENCFF330FGQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB25,ENCODE,ENCFF330FGQ,narrowPeak,ZBTB25 TF ChIP-seq on human HepG2,369013,8f13df97831cebd67bd251a070b6133f
encode_6292,ENCFF271VMN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZIC2,ENCODE,ENCFF271VMN,narrowPeak,ZIC2 TF ChIP-seq on human HEK293,7005750,8f1ee69d3424e207ac3f492eba0ce7af
encode_6293,ENCFF523ZBU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZIC2,ENCODE,ENCFF523ZBU,narrowPeak,ZIC2 TF ChIP-seq on human HEK293,7012033,b22e553be6e5a7bc46f2b6ece55fdad3
